tract,0-18,19-25,26-34,35-54,55-64,65+
48085031660,775.0,464.0,1027.0,1155.0,169.0,67.0
48085031661,1017.0,86.0,314.0,1165.0,156.0,122.0
48085031662,1564.0,167.0,340.0,2015.0,364.0,213.0
48085031663,959.0,183.0,403.0,1288.0,325.0,218.0
48085031664,1207.0,189.0,154.0,1629.0,576.0,251.0
48085031704,727.0,347.0,634.0,1295.0,576.0,303.0
48085031706,590.0,96.0,73.0,750.0,509.0,285.0
48085031708,694.0,320.0,539.0,1167.0,629.0,530.0
48085031709,904.0,430.0,970.0,1375.0,522.0,396.0
48085031711,645.0,202.0,543.0,1102.0,415.0,216.0
48085031712,721.0,690.0,1453.0,1525.0,423.0,268.0
48085031713,681.0,617.0,1189.0,1160.0,301.0,124.0
48085031714,909.0,897.0,1496.0,1419.0,266.0,158.0
48085031715,517.0,147.0,304.0,864.0,435.0,303.0
48085031716,332.0,192.0,355.0,689.0,293.0,222.0
48085031717,316.0,276.0,514.0,720.0,167.0,110.0
48085031718,609.0,161.0,245.0,814.0,378.0,298.0
48085031719,339.0,171.0,247.0,561.0,276.0,155.0
48085031720,855.0,869.0,1111.0,1046.0,187.0,88.0
48085031802,1492.0,616.0,950.0,1839.0,647.0,697.0
48085031804,780.0,1490.0,249.0,563.0,228.0,930.0
48085031805,1194.0,225.0,414.0,1636.0,757.0,863.0
48085031806,243.0,369.0,564.0,382.0,92.0,31.0
48085031807,920.0,207.0,336.0,1293.0,692.0,1311.0
48085031900,1135.0,719.0,851.0,1251.0,270.0,247.0
48085032003,1633.0,670.0,948.0,1574.0,415.0,598.0
48085032004,2321.0,666.0,981.0,2067.0,658.0,796.0
48085032008,1032.0,458.0,531.0,1276.0,600.0,396.0
48085032009,1735.0,368.0,560.0,2387.0,962.0,699.0
48085032010,1483.0,574.0,862.0,1312.0,360.0,217.0
48085032011,1920.0,331.0,682.0,2244.0,554.0,338.0
48085032012,1396.0,468.0,598.0,1176.0,334.0,253.0
48085032013,1655.0,801.0,1151.0,1584.0,394.0,262.0
48087950300,893.0,216.0,310.0,765.0,361.0,546.0
48089750100,1423.0,387.0,504.0,1271.0,546.0,689.0
48089750200,518.0,154.0,182.0,602.0,302.0,429.0
48089750300,1101.0,299.0,390.0,1220.0,750.0,1046.0
48089750400,1098.0,304.0,405.0,1330.0,846.0,1092.0
48089750500,1117.0,281.0,407.0,1070.0,524.0,784.0
48091310100,667.0,281.0,396.0,930.0,424.0,490.0
48091310200,580.0,222.0,303.0,681.0,341.0,384.0
48091310300,1420.0,409.0,591.0,1648.0,935.0,1896.0
48091310401,1601.0,657.0,734.0,1491.0,552.0,657.0
48091310403,1556.0,452.0,753.0,1527.0,593.0,737.0
48091310404,1307.0,380.0,544.0,1174.0,449.0,511.0
48091310501,943.0,338.0,450.0,991.0,383.0,401.0
48091310502,1403.0,499.0,620.0,1244.0,361.0,387.0
48091310503,802.0,236.0,419.0,942.0,485.0,718.0
48091310603,705.0,160.0,224.0,974.0,533.0,504.0
48091310604,468.0,150.0,188.0,798.0,515.0,563.0
48091310605,1109.0,277.0,366.0,1443.0,883.0,819.0
48091310606,818.0,180.0,297.0,1310.0,928.0,970.0
48091310607,784.0,234.0,302.0,1309.0,918.0,1173.0
48091310608,815.0,241.0,301.0,1110.0,538.0,464.0
48091310701,1503.0,277.0,351.0,1871.0,932.0,759.0
48091310702,1336.0,249.0,338.0,1643.0,729.0,545.0
48091310703,1449.0,261.0,279.0,1850.0,922.0,707.0
48091310704,1437.0,310.0,319.0,1883.0,942.0,847.0
48091310801,1038.0,224.0,233.0,1632.0,1040.0,817.0
48091310802,1561.0,396.0,556.0,1680.0,752.0,742.0
48091310901,1030.0,182.0,223.0,1350.0,625.0,657.0
48091310902,1718.0,434.0,694.0,1796.0,729.0,641.0
48091310903,1055.0,129.0,250.0,1314.0,615.0,466.0
48093950100,1077.0,266.0,348.0,1193.0,646.0,939.0
48093950200,745.0,183.0,234.0,898.0,533.0,823.0
48093950300,1187.0,376.0,412.0,1018.0,420.0,774.0
48093950400,549.0,126.0,184.0,540.0,246.0,387.0
48095950300,615.0,316.0,616.0,1556.0,503.0,560.0
48097000100,1703.0,387.0,484.0,1754.0,820.0,811.0
48097000200,1432.0,307.0,438.0,1478.0,622.0,797.0
48097000400,575.0,294.0,223.0,433.0,205.0,263.0
48097000500,1139.0,427.0,491.0,843.0,314.0,439.0
48097000600,1198.0,446.0,544.0,1068.0,523.0,746.0
48097000700,1285.0,347.0,438.0,1790.0,1209.0,1509.0
48097000900,1327.0,340.0,425.0,1424.0,661.0,644.0
48097001100,1767.0,597.0,772.0,1479.0,708.0,891.0
48099010101,913.0,229.0,353.0,1021.0,539.0,586.0
48099010102,835.0,195.0,251.0,982.0,481.0,565.0
48099010201,48.0,912.0,2107.0,4447.0,456.0,76.0
48099010202,1400.0,432.0,549.0,1352.0,580.0,739.0
48099010300,515.0,253.0,387.0,852.0,246.0,349.0
48099010400,1186.0,319.0,445.0,1111.0,471.0,594.0
48099010501,2884.0,496.0,1119.0,799.0,29.0,4.0
48099010502,2231.0,580.0,773.0,771.0,20.0,6.0
48099010503,66.0,2027.0,444.0,98.0,0.0,0.0
48099010504,1377.0,409.0,528.0,380.0,18.0,6.0
48099010601,1215.0,767.0,700.0,1020.0,371.0,322.0
48099010603,1676.0,759.0,910.0,1382.0,409.0,275.0
48099010604,1786.0,461.0,811.0,1355.0,282.0,223.0
48099010701,1210.0,506.0,565.0,1135.0,357.0,420.0
48099010702,934.0,382.0,476.0,847.0,315.0,386.0
48099010802,1633.0,606.0,825.0,1442.0,484.0,452.0
48099010803,841.0,210.0,313.0,795.0,294.0,229.0
48099010804,1133.0,665.0,591.0,1026.0,390.0,450.0
48099980000,6.0,6.0,4.0,7.0,1.0,2.0
48101950100,371.0,78.0,117.0,367.0,225.0,358.0
48103950100,1375.0,356.0,449.0,1289.0,466.0,493.0
48105950100,1046.0,226.0,408.0,1053.0,487.0,545.0
48107950100,614.0,128.0,204.0,573.0,285.0,455.0
48107950200,741.0,159.0,256.0,570.0,250.0,397.0
48107950300,487.0,117.0,141.0,374.0,165.0,206.0
48109950300,703.0,195.0,222.0,636.0,306.0,354.0
48111950100,442.0,110.0,151.0,390.0,180.0,194.0
48111950300,1653.0,535.0,679.0,1497.0,519.0,435.0
48113000100,951.0,224.0,619.0,1539.0,468.0,283.0
48113000201,611.0,96.0,630.0,1025.0,306.0,289.0
48113000202,564.0,274.0,906.0,1241.0,329.0,185.0
48113000300,538.0,577.0,1107.0,1348.0,381.0,249.0
48113000401,1165.0,726.0,1056.0,1463.0,316.0,193.0
48113000404,548.0,365.0,704.0,1267.0,375.0,250.0
48113000405,853.0,268.0,508.0,833.0,201.0,101.0
48113000406,2169.0,981.0,1210.0,1937.0,513.0,495.0
48113000500,839.0,631.0,1360.0,1791.0,538.0,480.0
48113000601,1226.0,736.0,1308.0,2037.0,486.0,332.0
48113000603,178.0,272.0,1049.0,1370.0,421.0,271.0
48113000605,72.0,244.0,645.0,807.0,265.0,161.0
48113000606,141.0,153.0,479.0,1030.0,552.0,714.0
48113000701,138.0,767.0,1730.0,1141.0,279.0,124.0
48113000702,115.0,451.0,982.0,870.0,188.0,214.0
48113000800,1782.0,940.0,1522.0,1622.0,358.0,251.0
48113000900,1170.0,660.0,1180.0,1384.0,265.0,196.0
48113001001,211.0,133.0,341.0,512.0,156.0,291.0
48113001002,397.0,302.0,582.0,624.0,184.0,157.0
48113001101,495.0,360.0,1004.0,1147.0,304.0,143.0
48113001102,439.0,123.0,567.0,880.0,194.0,144.0
48113001202,738.0,381.0,716.0,939.0,283.0,133.0
48113001203,445.0,112.0,252.0,458.0,157.0,84.0
48113001204,915.0,305.0,328.0,730.0,183.0,144.0
48113001301,368.0,219.0,609.0,762.0,274.0,427.0
48113001302,792.0,283.0,563.0,886.0,255.0,108.0
48113001400,896.0,462.0,750.0,1191.0,357.0,159.0
48113001502,914.0,406.0,633.0,1039.0,260.0,145.0
48113001503,811.0,354.0,591.0,955.0,229.0,219.0
48113001504,486.0,239.0,533.0,847.0,257.0,145.0
48113001600,747.0,475.0,922.0,944.0,324.0,346.0
48113001701,2.0,1.0,12.0,22.0,29.0,11.0
48113001703,74.0,803.0,1362.0,775.0,163.0,78.0
48113001704,36.0,297.0,541.0,383.0,120.0,54.0
48113001800,61.0,1112.0,1540.0,779.0,137.0,43.0
48113001900,272.0,847.0,1499.0,1107.0,310.0,187.0
48113002000,1752.0,810.0,1069.0,1594.0,420.0,188.0
48113002100,57.0,241.0,533.0,344.0,44.0,12.0
48113002200,126.0,538.0,828.0,540.0,104.0,202.0
48113002400,1230.0,406.0,537.0,1108.0,307.0,191.0
48113002500,1736.0,554.0,657.0,1449.0,518.0,456.0
48113002701,950.0,279.0,359.0,855.0,263.0,361.0
48113002702,394.0,124.0,184.0,467.0,192.0,215.0
48113003101,101.0,378.0,950.0,899.0,147.0,57.0
48113003400,218.0,89.0,183.0,385.0,151.0,142.0
48113003700,686.0,241.0,282.0,946.0,422.0,496.0
48113003800,376.0,173.0,187.0,619.0,280.0,334.0
48113003901,592.0,148.0,207.0,443.0,170.0,187.0
48113003902,494.0,183.0,191.0,540.0,235.0,242.0
48113004000,244.0,102.0,114.0,336.0,160.0,143.0
48113004100,446.0,100.0,123.0,293.0,107.0,99.0
48113004201,1046.0,388.0,559.0,1257.0,456.0,321.0
48113004202,591.0,180.0,369.0,704.0,212.0,223.0
48113004300,797.0,249.0,311.0,659.0,208.0,195.0
48113004400,634.0,153.0,387.0,1140.0,425.0,415.0
48113004500,1983.0,627.0,916.0,1708.0,487.0,376.0
48113004600,368.0,105.0,217.0,632.0,229.0,189.0
48113004700,1190.0,452.0,565.0,1080.0,302.0,181.0
48113004800,1185.0,373.0,563.0,862.0,165.0,120.0
48113004900,1171.0,360.0,495.0,1039.0,336.0,495.0
48113005000,1456.0,505.0,506.0,1205.0,424.0,289.0
48113005100,957.0,307.0,408.0,750.0,286.0,205.0
48113005200,1588.0,524.0,624.0,1315.0,431.0,293.0
48113005300,2452.0,740.0,1005.0,2012.0,549.0,415.0
48113005400,1616.0,546.0,667.0,1447.0,509.0,579.0
48113005500,997.0,342.0,409.0,935.0,326.0,545.0
48113005600,2374.0,735.0,868.0,1706.0,526.0,501.0
48113005700,1294.0,426.0,519.0,1225.0,467.0,520.0
48113005901,1325.0,418.0,538.0,1360.0,566.0,905.0
48113005902,979.0,358.0,410.0,1028.0,458.0,912.0
48113006001,1544.0,428.0,603.0,979.0,312.0,261.0
48113006002,1951.0,1198.0,1027.0,1168.0,343.0,253.0
48113006100,1348.0,417.0,548.0,1117.0,452.0,448.0
48113006200,2117.0,620.0,745.0,1535.0,529.0,471.0
48113006301,2092.0,602.0,745.0,1645.0,485.0,405.0
48113006302,1447.0,484.0,551.0,1353.0,393.0,270.0
48113006401,933.0,265.0,321.0,689.0,237.0,161.0
48113006402,1995.0,606.0,826.0,1312.0,365.0,306.0
48113006501,2322.0,740.0,864.0,1719.0,393.0,314.0
48113006502,1286.0,457.0,484.0,977.0,298.0,288.0
48113006700,2827.0,830.0,1105.0,1937.0,489.0,414.0
48113006800,1514.0,589.0,760.0,1346.0,404.0,435.0
48113006900,1169.0,371.0,525.0,872.0,257.0,310.0
48113007101,383.0,94.0,277.0,664.0,260.0,215.0
48113007102,1249.0,610.0,1003.0,1786.0,563.0,797.0
48113007201,2970.0,1143.0,1722.0,2105.0,290.0,143.0
48113007202,2483.0,1119.0,1654.0,2094.0,271.0,121.0
48113007301,510.0,62.0,268.0,725.0,205.0,226.0
48113007302,946.0,268.0,640.0,1388.0,535.0,454.0
48113007601,480.0,85.0,124.0,604.0,292.0,333.0
48113007604,998.0,114.0,114.0,1138.0,599.0,315.0
48113007605,398.0,49.0,64.0,531.0,332.0,474.0
48113007700,897.0,160.0,367.0,1438.0,704.0,1625.0
48113007801,175.0,151.0,157.0,368.0,371.0,887.0
48113007804,1154.0,746.0,1055.0,1289.0,373.0,479.0
48113007805,499.0,187.0,319.0,826.0,387.0,1072.0
48113007809,460.0,140.0,387.0,789.0,237.0,299.0
48113007810,991.0,298.0,514.0,1299.0,511.0,405.0
48113007811,1276.0,523.0,905.0,1463.0,424.0,217.0
48113007812,686.0,83.0,252.0,893.0,606.0,421.0
48113007815,1583.0,572.0,945.0,1182.0,272.0,135.0
48113007818,2052.0,819.0,1207.0,1483.0,243.0,322.0
48113007819,508.0,267.0,458.0,647.0,124.0,60.0
48113007820,2006.0,803.0,1078.0,1556.0,247.0,155.0
48113007821,1604.0,620.0,890.0,1127.0,193.0,91.0
48113007822,72.0,327.0,261.0,231.0,56.0,154.0
48113007823,353.0,138.0,223.0,303.0,84.0,335.0
48113007824,390.0,44.0,131.0,523.0,334.0,261.0
48113007825,1504.0,507.0,798.0,1519.0,694.0,477.0
48113007826,97.0,42.0,62.0,113.0,26.0,13.0
48113007827,625.0,286.0,424.0,780.0,222.0,67.0
48113007902,885.0,290.0,970.0,1602.0,537.0,909.0
48113007903,244.0,207.0,334.0,395.0,210.0,423.0
48113007906,641.0,90.0,176.0,753.0,279.0,548.0
48113007909,149.0,487.0,760.0,517.0,127.0,56.0
48113007910,255.0,807.0,1183.0,769.0,167.0,88.0
48113007911,155.0,1110.0,1150.0,605.0,110.0,74.0
48113007912,148.0,522.0,644.0,384.0,95.0,67.0
48113007913,240.0,223.0,481.0,567.0,193.0,205.0
48113007914,257.0,666.0,559.0,532.0,182.0,201.0
48113008000,1635.0,160.0,737.0,2310.0,885.0,911.0
48113008100,1096.0,357.0,967.0,2241.0,923.0,774.0
48113008200,884.0,221.0,510.0,1309.0,568.0,501.0
48113008400,3573.0,1105.0,1387.0,2715.0,657.0,566.0
48113008500,1711.0,484.0,575.0,1339.0,448.0,437.0
48113008603,457.0,111.0,147.0,302.0,86.0,144.0
48113008604,1027.0,339.0,377.0,863.0,285.0,228.0
48113008701,1439.0,499.0,523.0,1093.0,402.0,566.0
48113008703,730.0,239.0,298.0,702.0,278.0,367.0
48113008704,951.0,389.0,374.0,967.0,323.0,439.0
48113008705,393.0,120.0,121.0,357.0,154.0,245.0
48113008801,515.0,177.0,231.0,629.0,304.0,587.0
48113008802,1566.0,508.0,589.0,1339.0,510.0,750.0
48113008900,794.0,255.0,327.0,732.0,284.0,350.0
48113009000,2806.0,893.0,1016.0,2217.0,605.0,542.0
48113009101,2100.0,602.0,669.0,1628.0,427.0,338.0
48113009103,1301.0,403.0,496.0,929.0,293.0,187.0
48113009104,1201.0,375.0,422.0,922.0,287.0,271.0
48113009105,1623.0,449.0,495.0,1117.0,277.0,278.0
48113009201,2261.0,719.0,813.0,1740.0,568.0,450.0
48113009202,2327.0,643.0,871.0,1594.0,378.0,347.0
48113009301,1953.0,577.0,706.0,1279.0,294.0,249.0
48113009303,1417.0,451.0,519.0,1049.0,363.0,295.0
48113009304,2248.0,780.0,799.0,1210.0,446.0,404.0
48113009401,962.0,313.0,577.0,1144.0,371.0,357.0
48113009402,398.0,80.0,362.0,832.0,344.0,409.0
48113009500,522.0,63.0,160.0,798.0,321.0,406.0
48113009603,1236.0,173.0,339.0,1481.0,586.0,863.0
48113009604,1260.0,344.0,571.0,1250.0,502.0,946.0
48113009605,983.0,346.0,424.0,932.0,257.0,490.0
48113009607,789.0,203.0,413.0,987.0,390.0,704.0
48113009608,1370.0,453.0,611.0,1309.0,501.0,738.0
48113009609,681.0,104.0,170.0,905.0,404.0,641.0
48113009610,1864.0,721.0,1039.0,1335.0,149.0,72.0
48113009611,943.0,307.0,454.0,1125.0,380.0,329.0
48113009701,1323.0,460.0,625.0,1377.0,435.0,487.0
48113009702,758.0,134.0,347.0,1006.0,373.0,482.0
48113009802,2130.0,722.0,911.0,1787.0,405.0,296.0
48113009803,749.0,254.0,348.0,709.0,196.0,179.0
48113009804,2934.0,952.0,1650.0,1753.0,218.0,95.0
48113009900,519.0,412.0,578.0,704.0,192.0,189.0
48113010000,867.0,2540.0,3109.0,4453.0,684.0,398.0
48113010101,1526.0,464.0,594.0,1192.0,354.0,465.0
48113010102,1082.0,341.0,425.0,825.0,283.0,269.0
48113010500,1011.0,253.0,355.0,745.0,241.0,230.0
48113010601,2023.0,650.0,776.0,1537.0,413.0,420.0
48113010602,1236.0,381.0,358.0,649.0,207.0,204.0
48113010701,1646.0,619.0,838.0,1210.0,279.0,174.0
48113010703,1073.0,379.0,383.0,798.0,258.0,184.0
48113010704,2106.0,807.0,781.0,1233.0,292.0,235.0
48113010801,3226.0,1109.0,1358.0,2369.0,730.0,721.0
48113010803,1774.0,650.0,869.0,1836.0,823.0,745.0
48113010804,1501.0,503.0,569.0,1019.0,385.0,519.0
48113010805,2089.0,610.0,859.0,1432.0,365.0,443.0
48113010902,2031.0,789.0,857.0,1766.0,578.0,276.0
48113010903,1050.0,470.0,483.0,932.0,216.0,103.0
48113010904,999.0,470.0,601.0,955.0,235.0,77.0
48113011001,1532.0,518.0,648.0,1741.0,1087.0,1028.0
48113011002,736.0,223.0,284.0,856.0,525.0,609.0
48113011101,959.0,280.0,354.0,1072.0,707.0,667.0
48113011103,1218.0,402.0,451.0,1037.0,419.0,442.0
48113011104,1097.0,378.0,425.0,900.0,437.0,441.0
48113011105,1458.0,476.0,593.0,1000.0,390.0,285.0
48113011200,2175.0,562.0,741.0,1674.0,495.0,712.0
48113011300,1282.0,364.0,557.0,1330.0,597.0,1009.0
48113011401,1849.0,556.0,622.0,1170.0,336.0,376.0
48113011500,1164.0,386.0,527.0,812.0,169.0,172.0
48113011601,1700.0,562.0,573.0,1197.0,461.0,347.0
48113011602,2377.0,652.0,945.0,1660.0,381.0,304.0
48113011701,2264.0,640.0,844.0,1635.0,495.0,352.0
48113011702,1968.0,580.0,730.0,1482.0,384.0,286.0
48113011800,3506.0,1118.0,1181.0,2492.0,715.0,455.0
48113011900,3478.0,1018.0,1267.0,2493.0,811.0,538.0
48113012000,2479.0,934.0,1058.0,1790.0,592.0,426.0
48113012100,2133.0,654.0,852.0,1545.0,387.0,228.0
48113012204,1463.0,440.0,784.0,1680.0,670.0,827.0
48113012206,1118.0,338.0,516.0,1357.0,591.0,729.0
48113012207,2505.0,900.0,1050.0,2013.0,605.0,375.0
48113012208,1083.0,375.0,432.0,623.0,191.0,110.0
48113012209,868.0,259.0,464.0,889.0,276.0,283.0
48113012210,1125.0,614.0,586.0,1130.0,399.0,250.0
48113012211,1240.0,512.0,613.0,1007.0,335.0,319.0
48113012301,1460.0,432.0,545.0,1230.0,354.0,406.0
48113012302,2603.0,772.0,916.0,1715.0,542.0,482.0
48113012400,1244.0,379.0,655.0,1734.0,623.0,669.0
48113012500,2570.0,772.0,985.0,2227.0,640.0,727.0
48113012601,1853.0,709.0,955.0,1545.0,438.0,311.0
48113012603,606.0,166.0,233.0,557.0,178.0,240.0
48113012604,1591.0,890.0,947.0,1286.0,378.0,326.0
48113012701,1885.0,557.0,755.0,1687.0,456.0,880.0
48113012702,919.0,271.0,407.0,897.0,266.0,244.0
48113012800,1690.0,513.0,932.0,2176.0,807.0,1144.0
48113012900,780.0,222.0,641.0,1464.0,686.0,608.0
48113013004,1560.0,162.0,685.0,1938.0,664.0,1152.0
48113013005,718.0,137.0,571.0,998.0,363.0,614.0
48113013007,947.0,247.0,455.0,1036.0,410.0,365.0
48113013008,1090.0,229.0,383.0,991.0,384.0,601.0
48113013009,1563.0,393.0,671.0,1366.0,424.0,485.0
48113013010,1228.0,685.0,912.0,1197.0,270.0,190.0
48113013011,1611.0,803.0,1048.0,1114.0,209.0,98.0
48113013101,649.0,81.0,197.0,876.0,416.0,634.0
48113013102,265.0,64.0,117.0,445.0,322.0,461.0
48113013104,94.0,53.0,195.0,261.0,111.0,193.0
48113013105,1230.0,774.0,1168.0,1737.0,575.0,694.0
48113013200,867.0,671.0,1009.0,1414.0,903.0,1413.0
48113013300,540.0,54.0,95.0,683.0,356.0,282.0
48113013400,570.0,35.0,103.0,653.0,282.0,315.0
48113013500,760.0,60.0,77.0,814.0,370.0,393.0
48113013605,1332.0,255.0,473.0,1591.0,714.0,995.0
48113013606,1132.0,408.0,785.0,1586.0,712.0,765.0
48113013607,860.0,169.0,290.0,1013.0,409.0,668.0
48113013608,550.0,62.0,74.0,663.0,453.0,744.0
48113013609,1234.0,297.0,455.0,1057.0,318.0,329.0
48113013610,1209.0,464.0,571.0,1247.0,410.0,493.0
48113013611,299.0,133.0,223.0,682.0,597.0,692.0
48113013615,1408.0,727.0,1201.0,1490.0,290.0,231.0
48113013616,650.0,1036.0,1857.0,1627.0,379.0,217.0
48113013617,583.0,138.0,239.0,867.0,522.0,407.0
48113013618,512.0,130.0,196.0,698.0,380.0,368.0
48113013619,1120.0,194.0,338.0,1511.0,953.0,809.0
48113013620,366.0,508.0,1036.0,1177.0,463.0,567.0
48113013621,660.0,486.0,815.0,1161.0,383.0,365.0
48113013622,315.0,325.0,676.0,718.0,246.0,551.0
48113013623,1361.0,1029.0,1680.0,1797.0,348.0,213.0
48113013624,424.0,579.0,1160.0,860.0,172.0,98.0
48113013625,754.0,350.0,729.0,690.0,113.0,52.0
48113013626,534.0,450.0,877.0,690.0,102.0,32.0
48113013711,1079.0,338.0,428.0,775.0,166.0,142.0
48113013712,779.0,226.0,256.0,674.0,166.0,235.0
48113013713,745.0,235.0,326.0,467.0,65.0,77.0
48113013714,2093.0,666.0,740.0,1765.0,423.0,445.0
48113013715,807.0,214.0,300.0,742.0,203.0,142.0
48113013716,1166.0,409.0,545.0,1383.0,543.0,470.0
48113013717,922.0,292.0,463.0,774.0,204.0,149.0
48113013718,1668.0,452.0,844.0,1235.0,289.0,224.0
48113013719,851.0,323.0,441.0,1135.0,494.0,360.0
48113013720,1558.0,490.0,706.0,1644.0,584.0,522.0
48113013721,1185.0,314.0,624.0,2016.0,1041.0,789.0
48113013722,732.0,397.0,720.0,1215.0,382.0,239.0
48113013725,789.0,502.0,790.0,1001.0,298.0,289.0
48113013726,489.0,221.0,516.0,856.0,334.0,295.0
48113013727,459.0,362.0,764.0,1012.0,400.0,304.0
48113013803,1177.0,337.0,538.0,1710.0,795.0,1148.0
48113013804,766.0,226.0,385.0,882.0,403.0,541.0
48113013805,608.0,435.0,530.0,656.0,112.0,61.0
48113013806,245.0,483.0,925.0,667.0,168.0,87.0
48113013901,1106.0,349.0,401.0,964.0,286.0,243.0
48113013902,1079.0,364.0,446.0,1167.0,445.0,735.0
48113014001,871.0,375.0,405.0,1104.0,441.0,558.0
48113014002,16.0,3.0,14.0,61.0,62.0,54.0
48113014103,892.0,603.0,562.0,836.0,141.0,36.0
48113014113,1139.0,842.0,955.0,1328.0,322.0,159.0
48113014114,709.0,568.0,682.0,950.0,189.0,79.0
48113014115,1963.0,568.0,730.0,2025.0,622.0,756.0
48113014116,1233.0,726.0,1039.0,1312.0,240.0,80.0
48113014119,1205.0,218.0,327.0,1500.0,593.0,352.0
48113014120,1509.0,282.0,363.0,2009.0,671.0,267.0
48113014121,1087.0,503.0,1066.0,1731.0,459.0,428.0
48113014123,2034.0,224.0,390.0,2448.0,588.0,254.0
48113014124,1170.0,162.0,438.0,1518.0,561.0,348.0
48113014126,1981.0,299.0,423.0,2237.0,618.0,265.0
48113014127,2525.0,603.0,1621.0,3141.0,424.0,265.0
48113014128,834.0,227.0,613.0,1352.0,344.0,213.0
48113014129,1092.0,392.0,1470.0,1358.0,189.0,207.0
48113014130,772.0,402.0,1144.0,1352.0,346.0,205.0
48113014131,779.0,439.0,1069.0,1193.0,289.0,125.0
48113014132,539.0,174.0,490.0,742.0,175.0,98.0
48113014133,810.0,578.0,875.0,1289.0,312.0,120.0
48113014134,1387.0,175.0,333.0,1716.0,336.0,165.0
48113014135,1574.0,240.0,363.0,1784.0,369.0,185.0
48113014136,1098.0,845.0,1645.0,1582.0,281.0,91.0
48113014137,351.0,403.0,988.0,780.0,145.0,56.0
48113014138,615.0,329.0,1185.0,1279.0,220.0,66.0
48113014203,829.0,233.0,366.0,972.0,379.0,388.0
48113014204,537.0,804.0,325.0,446.0,101.0,104.0
48113014205,312.0,67.0,143.0,501.0,273.0,339.0
48113014206,219.0,642.0,1562.0,1179.0,292.0,91.0
48113014302,1920.0,671.0,760.0,1932.0,605.0,859.0
48113014306,1710.0,528.0,673.0,1614.0,450.0,562.0
48113014307,714.0,394.0,592.0,1167.0,479.0,626.0
48113014308,1466.0,507.0,690.0,1134.0,220.0,207.0
48113014309,1531.0,574.0,777.0,1244.0,203.0,126.0
48113014310,1195.0,430.0,742.0,1421.0,412.0,338.0
48113014311,1267.0,568.0,1942.0,1184.0,167.0,63.0
48113014312,941.0,655.0,1387.0,1573.0,571.0,408.0
48113014403,1032.0,668.0,922.0,1099.0,208.0,74.0
48113014405,1121.0,404.0,460.0,1054.0,288.0,420.0
48113014406,1368.0,472.0,608.0,1355.0,418.0,461.0
48113014407,1452.0,727.0,882.0,1405.0,318.0,191.0
48113014408,1109.0,442.0,630.0,1235.0,462.0,311.0
48113014501,894.0,251.0,322.0,919.0,348.0,467.0
48113014502,1580.0,536.0,685.0,1423.0,398.0,382.0
48113014601,799.0,252.0,292.0,706.0,192.0,389.0
48113014602,1577.0,505.0,606.0,1237.0,260.0,385.0
48113014603,688.0,190.0,262.0,573.0,148.0,110.0
48113014701,1592.0,560.0,745.0,1314.0,282.0,258.0
48113014702,1341.0,415.0,562.0,1040.0,281.0,321.0
48113014703,633.0,206.0,312.0,511.0,139.0,149.0
48113014901,512.0,160.0,204.0,421.0,71.0,49.0
48113014902,770.0,224.0,316.0,777.0,221.0,152.0
48113015000,2655.0,791.0,1123.0,2322.0,655.0,577.0
48113015100,2096.0,588.0,788.0,1965.0,603.0,547.0
48113015202,1199.0,437.0,554.0,976.0,240.0,263.0
48113015204,2242.0,626.0,841.0,2291.0,829.0,719.0
48113015205,1464.0,482.0,586.0,1115.0,279.0,223.0
48113015206,1212.0,378.0,504.0,1088.0,405.0,408.0
48113015303,750.0,210.0,295.0,612.0,154.0,111.0
48113015304,1071.0,313.0,417.0,1005.0,332.0,370.0
48113015305,1353.0,401.0,566.0,1286.0,362.0,388.0
48113015306,1512.0,397.0,618.0,1481.0,576.0,525.0
48113015401,1279.0,643.0,956.0,1689.0,788.0,841.0
48113015403,957.0,400.0,443.0,790.0,230.0,236.0
48113015404,1785.0,457.0,724.0,1156.0,245.0,165.0
48113015500,1216.0,376.0,422.0,961.0,314.0,300.0
48113015600,1829.0,542.0,664.0,1447.0,378.0,365.0
48113015700,938.0,239.0,388.0,709.0,187.0,162.0
48113015800,879.0,244.0,323.0,680.0,193.0,153.0
48113015900,1332.0,378.0,596.0,934.0,293.0,260.0
48113016001,1539.0,462.0,574.0,1233.0,399.0,311.0
48113016002,1032.0,295.0,362.0,746.0,231.0,234.0
48113016100,1120.0,378.0,420.0,877.0,370.0,731.0
48113016201,1551.0,420.0,568.0,1251.0,357.0,323.0
48113016202,2510.0,785.0,1002.0,1866.0,517.0,739.0
48113016301,2096.0,570.0,839.0,1785.0,432.0,357.0
48113016302,712.0,219.0,218.0,527.0,229.0,153.0
48113016401,3515.0,790.0,1338.0,3293.0,757.0,480.0
48113016406,1670.0,518.0,643.0,1366.0,392.0,335.0
48113016407,2323.0,709.0,935.0,1866.0,543.0,435.0
48113016408,2140.0,650.0,734.0,2165.0,869.0,658.0
48113016409,894.0,229.0,302.0,1122.0,514.0,361.0
48113016410,1596.0,363.0,566.0,1654.0,534.0,311.0
48113016411,2934.0,700.0,1337.0,2794.0,890.0,456.0
48113016412,1328.0,287.0,422.0,1628.0,490.0,276.0
48113016413,2163.0,675.0,777.0,2319.0,633.0,339.0
48113016502,2169.0,664.0,884.0,1856.0,737.0,648.0
48113016509,1613.0,447.0,589.0,1643.0,711.0,628.0
